3277,Kepler-9,b,3,19.24000000,0.25200,0.842,1.07,1.000
3278,Kepler-9,c,3,38.91000000,0.17100,0.823,1.07,1.000
3302,Kepler-92,b,3,13.74900000,0.20200,0.313,1.21,
3303,Kepler-92,c,3,26.72300000,0.01900,0.232,1.21,
3304,Kepler-92,d,3,49.35680000,,0.184,1.21,
3305,Kepler-920,b,2,6.53192704,,0.216,0.89,4.370
3306,Kepler-920,c,2,100.82741130,,0.339,0.89,4.370
3325,Kepler-937,b,2,67.66882700,,0.332,1.15,3.240
3326,Kepler-937,c,2,153.34336400,,0.238,1.15,3.240
3361,Kepler-967,b,2,13.22713379,,0.210,0.84,5.890
3362,Kepler-967,c,2,198.71125020,,0.326,0.84,5.890
3363,Kepler-968,b,2,3.69298373,,0.178,0.76,2.140
3364,Kepler-968,c,2,5.70940492,,0.151,0.76,2.140
3366,Kepler-969,c,2,1.68293460,,0.088,0.92,1.510
3365,Kepler-969,b,2,34.17317140,,0.185,0.92,1.510
3392,Kepler-990,c,2,0.53835431,,0.136,1.05,3.550
3391,Kepler-990,b,2,9.91723428,,0.232,1.05,3.550
3511,TRAPPIST-1,b,7,1.51087081,0.00267,0.097,0.08,
3512,TRAPPIST-1,c,7,2.42182330,0.00434,0.094,0.08,
3513,TRAPPIST-1,d,7,4.04961000,0.00129,0.069,0.08,
3514,TRAPPIST-1,e,7,6.09961500,0.00195,0.082,0.08,
3515,TRAPPIST-1,f,7,9.20669000,0.00214,0.093,0.08,
3516,TRAPPIST-1,g,7,12.35294000,0.00422,0.101,0.08,
3517,TRAPPIST-1,h,7,18.76700000,,0.067,0.08,
3612,WASP-47,e,4,0.78963600,0.02863,0.162,1.11,6.500
3609,WASP-47,b,4,4.16071000,1.21000,1.150,1.11,6.500
3611,WASP-47,d,4,9.09500000,0.05286,0.331,1.11,6.500
